,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.57,0.56,0.6,0.75,0.17,0.44,0.82
java-gnome.csv,0.0,0.1,0.19,0.13,0.77,0.2,0.0
mb-unit.csv,0.83,0.67,0.68,0.59,0.64,0.58,0.3
mecat.csv,0.36,0.09,0.15,0.34,0.06,0.32,0.97
rodin-b-sharp.csv,0.0,0.32,0.83,0.41,0.72,0.3,0.33
unicase.csv,0.9,0.32,0.61,0.65,0.5,0.72,0.36
wpdev.csv,0.99,0.05,0.0,0.26,0.0,0.05,0.36
