,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.48,0.71,0.63,0.58,0.58,0.59,0.4,0.66,0.58
bibletime.csv,0.43,0.65,0.64,0.54,0.27,0.3,0.2,0.17,0.75
flexpay.csv,0.47,0.19,0.01,0.52,0.53,0.16,0.57,0.0,0.3
lufa-lib.csv,0.64,0.41,0.47,0.61,0.46,0.61,0.7,0.0,0.4
nullc.csv,0.79,0.29,0.61,0.46,0.41,0.66,0.35,0.3,0.64
pgui.csv,0.68,0.34,0.0,0.3,0.0,0.67,0.0,0.0,0.27
superwaba.csv,0.55,0.71,0.66,0.55,0.63,0.64,0.32,0.76,0.64
sylpheed-claws.csv,0.0,0.72,0.7,0.5,0.0,0.47,0.0,0.45,0.0
xqilla.csv,0.31,0.29,0.23,0.19,0.25,0.18,0.21,0.99,0.14
