,recall,precision,pf,wins
ambulant.csv,0.62,0.41,0.53,7
apertium.csv,0.39,0.5,0.26,15
beast-mcmc.csv,0.67,0.45,0.58,9
cuberok.csv,0.55,0.36,0.63,4
icescrum.csv,0.5,0.5,0.25,16
ingex.csv,0.55,0.47,0.5,10
jbasic.csv,0.81,0.42,0.71,5
jgnash.csv,0.5,0.44,0.3,14
jrefactory.csv,0.5,0.34,0.61,3
jsecurity.csv,0.24,0.45,0.24,11
libopenmetaverse.csv,0.98,0.37,0.97,2
mobicents.csv,0.79,0.38,0.64,6
opendvr.csv,0.58,0.44,0.43,12
openefm.csv,0.34,0.48,0.28,13
power-architect.csv,0.82,0.35,0.84,1
sidekar.csv,0.0,0.0,0.0,0
yarp0.csv,0.59,0.45,0.55,8
