,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.26,0.62,1.0,0.0,0.0,0.03,0.0,0.42,0.0
avisynth2.csv,0.0,0.67,0.0,0.0,1.0,0.12,0.8,0.0,0.57
les-indemodables.csv,0.28,0.76,0.2,0.29,0.0,0.07,0.97,0.61,0.49
lportal.csv,0.22,0.5,0.34,0.08,0.0,0.96,0.23,0.31,0.46
mbse.csv,0.31,0.58,0.35,0.95,0.11,0.07,0.34,0.47,0.5
mplayer-ce.csv,0.24,0.62,0.28,0.26,0.03,0.04,0.4,0.4,1.0
simplewebservices.csv,0.09,0.74,0.28,0.42,0.0,0.07,0.34,1.0,0.5
vapor.csv,0.96,1.0,0.5,0.42,0.0,0.03,0.52,0.44,0.43
zscreen.csv,0.35,1.0,0.2,0.25,0.0,0.05,0.44,0.45,0.45
