,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.28,0.11,1.0,0.0,0.0,0.39,0.0,0.05,0.0
avisynth2.csv,0.0,0.04,0.0,0.0,1.0,0.01,0.11,0.0,0.01
les-indemodables.csv,0.44,0.28,0.27,0.72,0.0,0.61,0.95,0.6,0.41
lportal.csv,0.52,0.41,0.73,0.02,0.0,0.86,0.3,0.28,0.14
mbse.csv,0.6,0.39,0.75,0.92,0.33,0.54,0.3,0.47,0.51
mplayer-ce.csv,0.68,0.72,0.7,0.69,0.33,0.77,0.86,0.72,0.96
simplewebservices.csv,0.08,0.57,0.89,0.69,0.0,0.57,0.41,0.99,0.67
vapor.csv,1.0,0.07,0.07,0.2,0.0,0.27,0.38,0.07,0.2
zscreen.csv,0.72,1.0,0.48,0.97,0.0,0.8,0.95,0.81,0.95
