,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.28,0.11,0.0,0.0,0.0,0.52,0.02,0.05,0.0
avisynth2.csv,0.01,0.04,0.0,0.01,0.0,0.0,0.02,0.01,0.01
les-indemodables.csv,0.39,0.15,0.38,0.59,0.27,0.37,0.02,0.28,0.35
lportal.csv,0.65,0.7,0.5,0.06,0.0,0.0,0.55,0.44,0.13
mbse.csv,0.46,0.48,0.5,0.02,0.13,0.31,0.32,0.38,0.41
mplayer-ce.csv,0.75,0.74,0.64,0.65,0.61,0.75,0.74,0.77,0.0
simplewebservices.csv,0.28,0.33,0.8,0.31,0.5,0.33,0.45,0.0,0.55
vapor.csv,0.01,0.0,0.02,0.09,0.02,0.41,0.2,0.06,0.22
zscreen.csv,0.46,0.0,0.67,0.94,0.58,0.63,0.68,0.7,0.95
