,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,carabiner.csv,free-evolution.csv,jfreechart.csv
anaxagora.csv,0.18,0.03,0.07,0.05,0.0,0.05,0.13,0.0,0.23,0.21,0.06,0.48,0.08,0.05,0.21,0.61,0.0,0.31,0.13,0.1
blogentis.csv,0.65,0.61,0.87,0.58,0.64,0.24,0.01,0.3,0.41,0.23,0.28,0.21,0.65,0.05,0.41,0.52,0.29,0.04,0.56,0.35
carabiner.csv,0.35,0.99,0.95,0.92,0.45,0.37,0.43,0.4,0.5,0.21,0.51,0.28,0.54,0.65,0.56,0.67,0.51,0.0,0.34,0.49
continuum-ide.csv,0.06,0.59,0.91,0.29,0.09,0.08,0.07,0.3,0.22,0.05,0.34,0.06,0.2,0.1,0.0,0.26,0.22,0.08,0.04,0.2
emulemorph.csv,0.01,0.01,0.0,0.08,0.0,0.2,0.23,0.0,0.02,0.18,0.12,0.29,0.0,0.05,0.0,0.0,0.14,0.0,0.0,0.05
free-evolution.csv,0.2,0.6,0.08,0.3,0.27,0.12,0.17,0.0,0.74,0.3,0.16,0.21,0.16,0.25,0.26,0.61,0.14,0.18,0.0,0.24
gtad.csv,0.0,0.09,0.07,0.0,0.0,0.01,0.0,0.0,0.05,0.02,0.04,0.07,0.03,0.0,0.08,0.0,0.02,0.04,0.07,0.02
htmlunit.csv,0.04,0.34,0.05,0.41,0.0,0.13,0.04,0.2,0.16,0.07,0.0,0.11,0.13,0.15,0.15,0.17,0.11,0.06,0.03,0.19
jaxen.csv,0.0,0.06,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.08,0.02,0.02,0.0,0.0,0.05
jsr308-langtools.csv,0.61,0.81,0.23,0.82,0.09,0.29,0.38,0.4,0.45,0.38,0.52,0.48,0.53,0.0,0.62,0.52,0.58,0.12,0.35,0.63
jvcl.csv,0.0,0.0,0.0,0.0,0.0,0.06,0.23,0.0,0.01,0.28,0.17,0.46,0.01,0.1,0.0,0.2,0.27,0.22,0.0,0.02
kaffeine.csv,0.99,1.0,1.0,0.92,0.09,0.54,0.59,1.0,0.89,0.66,0.9,0.85,0.98,0.35,1.0,0.74,0.82,0.94,0.97,0.99
m-m-m.csv,0.89,0.41,0.57,0.82,0.64,0.67,0.93,0.0,0.94,0.72,0.95,0.96,0.52,0.55,0.77,0.67,0.84,0.98,0.55,0.75
motu.csv,0.07,0.03,0.07,0.27,0.0,0.09,0.12,0.1,0.13,0.0,0.12,0.57,0.04,0.05,0.18,0.0,0.06,0.18,0.0,0.12
nh3d.csv,0.01,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.0,0.0,0.0,0.0
sarasvati.csv,0.13,0.39,0.01,0.41,0.82,0.0,0.01,0.0,0.09,0.1,0.22,0.22,0.11,0.3,0.15,0.2,0.37,0.0,0.3,0.0
taokgame.csv,0.01,0.0,0.0,0.11,0.0,0.07,0.2,0.0,0.0,0.93,0.05,0.35,0.02,0.2,0.03,0.91,0.16,0.59,0.0,0.04
wgs-assembler.csv,0.14,0.0,0.28,0.66,0.0,0.39,0.25,0.4,0.23,0.87,0.21,0.11,0.26,0.25,0.51,0.63,0.52,0.31,0.37,0.22
