,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,1565.0,553.0,92.5,18737.0,246.5,174.0,261.5,488.5,279.5,286.5,4005.0,175.0,68.5,1648.0,92.5,192.0,197.5,449.0
exl.csv,99.0,98.5,98.5,13530.5,197.5,175.0,1160.5,95.5,1704.5,385.0,6287.0,970.5,98.5,1688.0,291.5,98.5,98.5,4380.0
ildjit.csv,99.0,88.5,66.5,1679.0,95.5,93.5,157.0,763.0,1167.0,113.0,1490.5,282.5,264.0,206.0,192.0,167.0,98.5,1398.0
konversation.csv,99.0,98.5,98.5,6427.0,183.0,188.0,1594.5,707.0,97.5,305.0,1245.5,778.0,95.5,1234.5,1061.0,98.5,96.5,2234.5
ltp.csv,295.5,98.5,98.5,17769.0,194.5,188.0,2213.5,1085.0,295.0,92.5,5172.5,82.5,98.5,689.0,290.0,98.5,99.0,4183.5
mcmc-jags.csv,99.0,98.5,98.5,19585.0,95.5,189.0,1400.0,488.5,196.5,192.0,3772.0,873.5,98.5,794.5,291.5,98.5,99.0,3133.0
micomt.csv,198.0,98.5,98.5,9510.5,194.5,189.0,2027.5,488.5,196.5,92.5,4493.5,776.5,98.5,283.0,390.5,98.5,99.0,4087.5
migen.csv,198.0,98.5,98.5,11447.5,90.5,93.5,426.5,700.0,97.5,306.5,1282.0,1067.0,178.0,354.5,652.0,247.5,98.5,2074.0
moviesandbox.csv,99.0,98.5,98.5,2008.5,189.5,188.0,467.5,515.0,196.5,206.5,1186.5,971.5,98.5,196.5,290.0,180.0,99.0,2891.0
nebuladevice.csv,0.0,184.0,80.5,0.0,197.5,175.0,613.0,0.0,557.5,385.0,5841.5,389.0,98.5,1119.0,380.5,98.5,99.0,3857.5
opengs.csv,99.0,98.5,98.5,14284.0,94.5,93.5,913.0,518.0,97.5,192.0,1607.0,968.5,95.5,708.0,291.5,98.5,99.0,2562.5
openxava.csv,99.0,98.5,94.5,7071.0,98.5,175.0,734.0,194.0,196.0,385.0,4238.5,190.0,95.5,1692.0,291.5,98.5,79.5,921.0
passwordsafe.csv,396.0,98.5,98.5,15890.0,98.5,180.0,1630.5,95.5,97.5,92.5,1749.5,677.0,95.5,701.5,290.5,98.5,99.0,3905.5
phonon-vlc-mplayer.csv,297.0,98.5,98.5,12812.5,95.5,93.5,979.5,391.0,97.5,90.5,342.0,284.5,95.5,186.5,94.5,98.5,98.5,1689.5
sepgsql.csv,99.0,98.5,98.5,7171.5,94.5,212.5,463.5,95.5,97.5,90.5,547.5,971.5,95.5,819.5,56.5,98.5,98.5,2334.5
tcl.csv,982.5,179.0,90.5,0.0,197.5,905.0,1674.0,488.5,664.0,93.5,8537.0,580.5,190.0,51.5,193.0,289.5,99.0,4105.0
unflobtactical.csv,286.0,98.5,98.5,788.0,292.0,93.5,1391.0,95.5,196.5,90.5,602.5,872.5,98.5,263.0,370.5,98.5,98.5,4309.0
