,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.43,0.46,0.45,0.69,0.42,0.76,0.14,0.47,0.99
carabiner.csv,0.4,0.54,0.49,0.62,0.52,0.8,0.1,0.98,0.65
dvt.csv,0.31,0.98,0.17,0.26,0.15,0.11,0.16,0.34,0.66
flylinkdc.csv,0.96,0.34,0.33,0.36,0.46,0.74,0.11,0.21,0.44
jsr308-langtools.csv,0.52,0.3,0.46,0.62,0.59,0.98,0.16,0.56,0.59
rtb-team.csv,0.56,0.33,0.93,0.62,0.56,0.83,0.19,0.37,0.46
stemkit.csv,0.14,0.05,0.12,0.06,0.15,0.0,1.0,0.0,0.06
unimrcp.csv,0.24,0.15,0.0,0.37,0.96,0.4,0.25,0.17,0.11
utgb.csv,0.49,0.28,0.43,1.0,0.55,0.67,0.17,0.38,0.53
