,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.99,1.0,0.94,1.0,0.95,1.0,0.96,0.01
carabiner.csv,0.71,0.48,0.58,0.58,0.55,0.47,0.81,0.02,0.71
dvt.csv,0.74,0.03,0.92,0.84,0.9,0.95,0.71,0.79,0.7
flylinkdc.csv,0.08,0.72,0.75,0.77,0.54,0.39,0.85,0.87,0.72
jsr308-langtools.csv,0.48,0.76,0.62,0.58,0.45,0.03,0.71,0.51,0.58
rtb-team.csv,0.42,0.73,0.13,0.62,0.42,0.28,0.59,0.69,0.7
stemkit.csv,0.92,0.99,0.93,0.97,0.9,1.0,0.0,1.0,0.97
unimrcp.csv,0.84,0.91,1.0,0.76,0.04,0.74,0.68,0.91,0.94
utgb.csv,0.53,0.84,0.67,0.0,0.46,0.48,0.7,0.67,0.8
