,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.99,1.0,0.94,1.0,0.95,1.0,0.96,0.0
carabiner.csv,0.64,0.37,0.51,0.45,0.53,0.45,0.46,0.02,0.5
dvt.csv,0.24,0.01,0.46,0.16,0.28,0.15,0.24,0.61,0.5
flylinkdc.csv,0.0,0.21,0.14,0.19,0.31,0.2,0.17,0.06,0.0
jsr308-langtools.csv,0.29,0.31,0.14,0.45,0.45,0.0,0.24,0.12,0.0
rtb-team.csv,0.32,0.35,0.0,0.52,0.26,0.2,0.32,0.25,0.0
stemkit.csv,0.02,0.29,0.0,0.0,0.12,0.05,0.0,0.04,0.0
unimrcp.csv,0.07,0.08,0.03,0.16,0.01,0.1,0.11,0.0,0.0
utgb.csv,0.22,0.56,0.08,0.0,0.42,0.1,0.22,0.31,0.5
