,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.3,0.29,0.54,0.27,0.61,0.08,0.31,1.0
carabiner.csv,0.28,0.44,0.37,0.61,0.37,0.74,0.06,0.96,0.94
dvt.csv,0.31,0.98,0.15,0.55,0.16,0.4,0.11,0.26,0.94
flylinkdc.csv,1.0,0.38,0.44,0.6,0.39,0.83,0.08,0.5,1.0
jsr308-langtools.csv,0.44,0.3,0.55,0.61,0.43,1.0,0.11,0.65,1.0
rtb-team.csv,0.46,0.3,1.0,0.59,0.49,0.86,0.12,0.38,1.0
stemkit.csv,0.6,0.06,1.0,1.0,0.25,0.0,1.0,0.0,1.0
unimrcp.csv,0.46,0.33,0.0,0.64,0.96,0.8,0.2,1.0,1.0
utgb.csv,0.46,0.22,0.62,1.0,0.42,0.89,0.11,0.36,0.93
