,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,ingex.csv,power-architect.csv,javaprofiler.csv
apertium.csv,197.5,189.0,193.0,883.0,99.0,78.5,98.5,315.0,607.5,98.5,191.0,269.0,98.5,96.5,115.0,0.0,85.5,92.5
beast-mcmc.csv,97.5,389.0,99.0,99.0,98.5,98.5,99.0,376.0,576.0,98.5,576.0,1310.0,197.5,99.0,97.5,196.0,99.0,97.5
cuberok.csv,493.0,578.0,688.0,1796.0,98.5,98.5,198.0,281.5,287.5,98.5,479.5,196.0,197.5,99.0,182.0,405.5,99.0,98.5
exist.csv,494.0,581.0,99.0,99.0,99.0,98.5,99.0,377.0,576.0,98.5,675.5,196.0,197.5,99.0,195.0,196.0,94.5,98.5
ingex.csv,197.0,377.0,194.0,99.0,192.0,98.5,99.0,284.5,576.0,98.5,281.5,741.0,197.5,99.0,94.5,181.0,92.5,97.5
javaprofiler.csv,394.5,581.0,99.0,99.0,99.0,98.5,99.0,567.0,576.0,98.5,481.5,196.0,197.5,99.0,195.0,196.0,99.0,98.5
jbasic.csv,98.5,484.5,291.5,96.5,99.0,186.0,99.0,376.0,576.0,94.5,675.5,836.5,197.5,99.0,129.0,196.0,98.5,97.5
jgnash.csv,296.0,387.0,193.0,99.0,98.5,98.5,99.0,376.0,474.5,98.5,282.5,97.5,98.5,98.5,97.5,196.0,186.0,98.5
jrefactory.csv,684.0,666.0,381.0,391.0,192.0,387.5,198.0,282.5,188.0,98.5,675.5,196.0,98.5,98.5,195.0,356.0,181.0,98.5
jsecurity.csv,98.5,94.5,193.0,96.5,99.0,98.5,197.0,90.5,1432.0,98.5,150.0,471.5,388.5,96.5,91.5,359.0,85.5,97.5
libopenmetaverse.csv,593.0,581.0,99.0,99.0,99.0,98.5,99.0,470.5,576.0,98.5,675.5,196.0,197.5,99.0,195.0,196.0,99.0,98.5
mobicents.csv,197.0,290.5,193.0,725.0,99.0,97.5,99.0,378.0,576.0,98.5,189.0,285.5,197.5,99.0,195.0,643.5,94.5,98.5
mp-rechnungs-und-kundenverwaltung.csv,296.0,190.0,291.5,587.0,99.0,87.5,99.0,188.0,576.0,98.5,284.5,54.5,94.5,96.5,91.5,266.5,85.5,98.5
openefm.csv,395.0,192.0,99.0,488.5,98.5,268.5,99.0,281.5,477.5,98.5,286.5,398.0,194.0,99.0,91.5,365.0,92.5,97.5
power-architect.csv,593.0,387.0,99.0,99.0,99.0,98.5,99.0,567.0,654.5,98.5,577.0,196.0,197.5,99.0,195.0,196.0,99.0,98.5
sidekar.csv,0.0,437.5,0.0,54.5,99.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5
wheat.csv,296.5,581.0,99.0,99.0,94.5,192.0,98.5,188.0,478.5,363.0,190.0,97.5,197.5,99.0,192.0,196.0,98.5,91.5
yarp0.csv,395.0,287.5,282.5,99.0,99.0,97.5,99.0,567.0,369.5,287.5,191.0,442.0,98.5,99.0,97.5,548.0,98.5,98.5
