,hatari.csv,nullc.csv,superwaba.csv,lmms.csv,etherboot.csv,vienna-add-in.csv,voms.csv,tycho.csv,fityk.csv,mecat.csv,wsmt.csv,oscarmcmaster.csv
etherboot.csv,0.21,0.45,0.42,0.36,0.9,0.38,0.0,0.11,0.09,0.0,0.45,0.25
fityk.csv,0.61,0.79,0.33,0.72,0.39,0.45,0.27,0.56,0.99,0.06,0.62,0.27
hatari.csv,1.0,0.47,0.55,0.52,0.39,0.65,0.28,0.35,0.59,0.09,0.18,0.4
lmms.csv,0.46,0.85,0.17,0.98,0.45,0.39,0.25,0.57,0.59,0.08,0.23,0.26
mecat.csv,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nullc.csv,0.62,0.98,0.43,0.75,0.45,0.58,0.13,0.74,0.8,0.13,0.71,0.32
oscarmcmaster.csv,0.41,0.28,0.5,0.19,0.16,0.31,0.53,0.31,0.22,0.29,0.43,0.97
superwaba.csv,0.54,0.62,0.98,0.59,0.34,0.39,0.19,0.53,0.65,0.1,0.76,0.36
tycho.csv,0.0,0.61,0.52,0.6,0.29,0.46,0.12,0.99,0.64,0.1,0.69,0.26
vienna-add-in.csv,0.6,0.88,0.34,0.39,0.48,0.99,0.25,0.48,0.54,0.1,0.09,0.36
voms.csv,0.4,0.04,0.49,0.1,0.0,0.07,1.0,0.11,0.09,0.33,0.15,0.15
wsmt.csv,0.0,0.54,0.37,0.13,0.29,0.42,0.07,0.06,0.13,0.0,0.99,0.14
