,recall,precision,pf,wins
bibletime.csv,0.725,0.49,0.545,6
decidr.csv,0.92,0.405,0.915,1
doomlegacy.csv,0.8,0.5,0.46499999999999997,9
elmo.csv,0.39,0.485,0.33,5
gpac.csv,0.6000000000000001,0.42,0.49,3
illumination.csv,0.52,0.28,0.54,0
img-browse-sort.csv,0.62,0.6,0.28500000000000003,17
ktc.csv,0.525,0.61,0.265,16
neoengine.csv,0.64,0.585,0.4,12
nicepress.csv,0.6799999999999999,0.51,0.44,8
omseek.csv,0.185,0.635,0.06,15
pi-qmc.csv,0.6699999999999999,0.46499999999999997,0.56,4
rosegarden.csv,0.69,0.55,0.43999999999999995,10
sigil.csv,0.5549999999999999,0.6,0.28500000000000003,14
smarttag.csv,0.61,0.525,0.46,7
sylpheed-claws.csv,0.94,0.44,0.905,2
xemeiah.csv,0.6950000000000001,0.515,0.33,11
zscreen.csv,0.69,0.55,0.31,13
