,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.98,0.4,0.05,0.2,0.26,0.23,0.26,0.32
anaxagora.csv,0.22,0.07,0.38,0.14,0.83,0.17,0.1,0.2
botsnscouts.csv,0.56,0.46,0.67,0.96,0.32,0.67,0.54,0.35
emisview.csv,0.4,0.98,0.17,0.12,0.15,0.26,0.42,0.34
matrex.csv,0.39,0.26,0.44,0.68,0.12,0.97,0.48,0.35
mediaportal.csv,0.14,0.08,0.65,0.19,0.12,0.3,0.8,0.93
mediate.csv,0.52,0.16,0.99,0.65,0.25,0.53,0.49,0.28
ontopia.csv,0.49,0.22,0.53,0.62,0.23,0.52,1.0,0.24
