,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.14,0.85,0.28,0.29,0.55,1.0,0.95,0.0,0.43,1.0,0.07,0.71,0.65,0.98,0.69,0.87,0.35
checker-framework.csv,0.13,0.09,0.82,0.22,0.06,0.02,0.09,0.23,0.0,0.0,0.04,0.18,0.05,0.0,0.0,0.48,0.31
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
ctrlr.csv,0.01,0.04,0.0,0.12,0.01,0.07,0.0,0.17,0.3,0.0,0.53,0.03,0.02,0.0,0.17,0.06,0.02
fontforge.csv,0.44,0.32,0.3,0.29,0.2,0.39,0.16,0.3,0.5,0.03,0.21,0.21,0.3,0.25,0.1,0.48,0.5
gusanos.csv,0.29,0.65,0.36,0.49,0.38,0.66,0.7,0.49,0.23,0.68,0.69,0.45,0.33,0.59,0.0,0.45,0.46
jvcl.csv,0.12,0.36,0.0,0.54,0.18,0.07,0.07,0.2,0.46,0.06,0.32,0.03,0.15,0.37,0.21,0.29,0.15
kwave.csv,0.74,0.51,0.11,0.55,0.45,0.86,0.02,0.8,0.55,0.65,0.4,0.42,0.35,0.37,0.31,0.43,0.38
liferea.csv,0.18,0.21,0.71,0.32,0.18,0.0,0.3,0.25,0.2,0.26,0.13,0.24,0.25,0.1,0.07,0.29,0.35
lockss.csv,0.02,0.12,0.17,0.18,0.1,0.07,0.02,0.04,0.04,0.23,0.13,0.0,0.03,0.0,0.07,0.06,0.04
magicwars.csv,0.93,1.0,0.9,0.92,0.89,1.0,1.0,0.9,0.93,1.0,0.0,0.88,0.83,1.0,1.0,0.94,0.85
psrchive.csv,0.03,0.0,0.27,0.2,0.01,0.02,0.04,0.06,0.45,0.0,0.02,0.12,0.03,0.03,0.07,0.06,0.08
pydev.csv,0.1,0.23,0.76,0.18,0.26,0.55,0.48,0.29,0.16,0.52,0.04,0.43,0.39,0.15,0.34,0.0,0.54
sarasvati.csv,0.07,0.0,0.27,0.04,0.01,0.0,0.07,0.01,0.05,0.0,0.01,0.04,0.08,0.05,0.0,0.09,0.17
stuproa-cims.csv,0.77,0.52,1.0,0.66,0.19,0.7,0.45,0.83,0.62,1.0,0.76,0.67,0.0,0.31,1.0,0.71,0.81
thout.csv,0.0,0.45,0.59,0.71,0.5,0.64,0.7,0.45,0.93,0.45,0.69,0.75,0.79,0.85,0.9,0.48,0.48
zact.csv,0.03,0.0,0.09,0.0,0.11,0.0,0.05,0.04,0.29,0.0,0.02,0.22,0.75,0.03,0.45,0.67,0.12
