,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.54,0.93,0.57,0.9,0.84,1.0,0.95,0.0,0.46,1.0,0.53,0.71,0.73,0.98,0.85,0.88,0.4
checker-framework.csv,0.63,0.86,0.82,0.88,0.91,1.0,0.69,0.67,0.08,1.0,0.81,0.71,0.86,1.0,1.0,0.58,0.5
cme.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ctrlr.csv,0.98,0.93,1.0,1.01,1.0,1.0,0.94,0.97,0.97,1.0,0.93,1.0,1.0,0.24,0.87,0.97,1.0
fontforge.csv,0.85,0.65,0.64,0.64,0.75,0.55,0.83,0.59,0.63,0.03,0.71,0.63,0.82,0.85,0.62,0.71,0.54
gusanos.csv,0.52,0.69,0.62,0.51,0.53,0.7,0.74,0.62,0.45,0.74,0.77,0.52,0.59,0.82,0.0,0.61,0.76
jvcl.csv,0.94,0.62,0.0,0.61,0.93,0.93,1.0,0.9,0.97,0.84,0.77,0.96,0.9,0.6,0.66,0.86,1.01
kwave.csv,0.83,0.82,0.88,0.9,0.52,0.86,0.07,0.82,0.67,0.67,0.62,0.53,0.81,0.64,0.54,0.58,0.71
liferea.csv,0.75,0.75,0.76,0.53,0.57,0.0,0.81,0.63,0.5,0.75,0.74,0.68,0.77,0.82,0.79,0.73,1.06
lockss.csv,0.95,1.01,0.53,1.02,0.91,0.85,1.0,1.0,1.0,0.78,0.9,0.0,0.98,1.0,0.78,0.86,1.0
magicwars.csv,0.93,1.0,0.9,0.93,0.89,1.0,1.0,0.91,0.93,1.0,0.14,0.89,0.85,1.0,1.0,0.94,0.85
psrchive.csv,0.95,0.0,0.68,0.88,0.73,1.0,0.94,0.88,0.96,0.92,0.91,0.96,0.98,1.0,0.88,0.86,0.6
pydev.csv,0.64,0.75,0.82,0.88,0.94,0.82,0.74,0.73,0.49,0.72,0.75,0.63,0.75,0.87,0.75,0.08,0.57
sarasvati.csv,0.75,1.0,0.8,0.86,0.09,0.92,0.75,0.92,0.69,1.0,0.86,0.96,0.75,1.0,0.96,0.76,0.26
stuproa-cims.csv,0.82,0.59,1.0,0.87,0.58,0.77,0.67,0.84,0.63,1.0,0.83,0.71,0.13,0.87,1.0,0.72,0.81
thout.csv,0.14,0.67,0.62,0.73,0.88,0.68,0.82,0.67,0.94,0.54,0.79,0.77,0.84,0.85,0.97,0.58,0.63
zact.csv,1.0,1.0,1.0,0.0,1.01,1.0,0.88,0.83,0.89,1.0,0.98,0.67,0.78,1.0,0.88,0.82,1.01
