,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.5,0.12,0.17,0.03,0.04,0.21,0.23,1.0,0.31,0.44,0.76,0.24,0.27,0.27,0.63,0.34,0.18
checker-framework.csv,0.47,0.22,0.11,0.04,0.1,0.0,0.5,0.36,1.0,0.0,0.7,0.29,0.5,0.0,0.0,0.42,0.16
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.08,0.06,0.0,0.17,0.0,0.0,1.0,0.67,0.2,0.0
fontforge.csv,0.16,0.2,0.14,0.08,0.09,0.32,0.25,0.36,0.22,0.96,0.41,0.32,0.22,0.21,0.9,0.34,0.13
gusanos.csv,0.37,0.18,0.13,0.09,0.1,0.26,0.24,0.31,0.38,0.45,0.31,0.28,0.36,0.2,1.0,0.4,0.08
jvcl.csv,0.14,0.21,1.0,0.07,0.03,0.25,0.0,0.18,0.07,0.67,0.3,0.25,0.21,0.33,0.81,0.26,0.0
kwave.csv,0.2,0.12,0.11,0.03,0.1,0.25,0.94,0.26,0.21,0.5,0.38,0.28,0.22,0.31,0.8,0.42,0.09
liferea.csv,0.32,0.2,0.11,0.1,0.15,1.0,0.19,0.37,0.39,0.47,0.5,0.27,0.29,0.4,0.88,0.38,0.0
lockss.csv,0.4,0.0,0.25,0.0,0.06,0.4,0.0,0.0,0.0,0.46,0.29,1.0,0.2,0.0,0.88,0.56,0.0
magicwars.csv,0.23,0.16,0.1,0.05,0.07,0.23,0.22,0.24,0.2,0.43,0.99,0.2,0.26,0.26,0.7,0.35,0.1
psrchive.csv,0.33,1.0,0.13,0.04,0.6,0.0,0.33,0.43,0.07,1.0,0.71,0.08,0.2,0.0,0.8,0.56,0.33
pydev.csv,0.52,0.19,0.09,0.05,0.02,0.17,0.21,0.29,0.44,0.43,0.72,0.23,0.25,0.25,0.69,1.0,0.12
sarasvati.csv,0.52,0.0,0.1,0.17,0.91,1.0,0.5,0.67,0.57,0.0,0.82,0.2,0.54,0.0,1.0,0.6,0.31
stuproa-cims.csv,0.22,0.2,0.1,0.04,0.14,0.22,0.24,0.27,0.26,0.44,0.29,0.22,1.0,0.18,0.7,0.4,0.11
thout.csv,1.0,0.17,0.13,0.07,0.04,0.26,0.19,0.28,0.17,0.55,0.29,0.21,0.25,0.29,0.62,0.42,0.11
zact.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.57,0.11,0.0,0.36,0.29,0.27,0.0,0.55,0.29,0.0
