,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.49,0.21,0.25,0.05,0.08,0.35,0.38,1.0,0.46,0.61,0.59,0.39,0.39,0.42,0.56,0.49,0.3
checker-framework.csv,0.42,0.17,0.2,0.06,0.1,0.0,0.38,0.37,0.96,0.0,0.3,0.3,0.23,0.0,0.0,0.52,0.25
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ctrlr.csv,0.04,0.11,0.0,0.0,0.0,0.0,0.12,0.05,0.06,0.0,0.2,0.0,0.0,0.86,0.24,0.05,0.0
fontforge.csv,0.2,0.27,0.21,0.13,0.13,0.42,0.21,0.42,0.33,0.98,0.36,0.36,0.23,0.2,0.54,0.4,0.23
gusanos.csv,0.45,0.3,0.21,0.17,0.18,0.38,0.36,0.41,0.47,0.55,0.42,0.41,0.42,0.28,1.0,0.48,0.13
jvcl.csv,0.09,0.29,1.0,0.13,0.05,0.12,0.0,0.15,0.1,0.27,0.3,0.08,0.14,0.41,0.51,0.22,0.0
kwave.csv,0.31,0.18,0.12,0.05,0.18,0.41,0.94,0.39,0.31,0.62,0.45,0.39,0.25,0.38,0.65,0.5,0.15
liferea.csv,0.29,0.24,0.18,0.16,0.23,1.0,0.22,0.39,0.45,0.36,0.35,0.31,0.28,0.26,0.34,0.35,0.0
lockss.csv,0.08,0.0,0.33,0.0,0.07,0.22,0.0,0.0,0.0,0.32,0.16,1.0,0.03,0.0,0.36,0.22,0.0
magicwars.csv,0.36,0.27,0.18,0.1,0.13,0.37,0.36,0.38,0.33,0.59,0.92,0.33,0.39,0.42,0.82,0.51,0.19
psrchive.csv,0.08,1.0,0.2,0.06,0.37,0.0,0.11,0.19,0.1,0.15,0.16,0.06,0.03,0.0,0.21,0.22,0.36
pydev.csv,0.43,0.23,0.16,0.07,0.04,0.24,0.28,0.31,0.48,0.46,0.37,0.32,0.3,0.18,0.44,0.96,0.22
sarasvati.csv,0.34,0.0,0.14,0.15,0.91,0.14,0.33,0.15,0.4,0.0,0.23,0.07,0.35,0.0,0.09,0.35,0.44
stuproa-cims.csv,0.34,0.32,0.18,0.07,0.21,0.34,0.33,0.41,0.4,0.61,0.41,0.34,0.93,0.19,0.82,0.55,0.19
thout.csv,0.93,0.25,0.23,0.12,0.06,0.39,0.28,0.36,0.29,0.62,0.39,0.33,0.37,0.44,0.63,0.52,0.18
zact.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.26,0.13,0.0,0.04,0.32,0.4,0.0,0.33,0.38,0.0
