,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.49,0.3,0.39,0.39,0.41,0.36
bullet.csv,0.59,0.28,0.54,0.4,0.37,0.36
openintents.csv,0.7,0.52,0.6,0.58,0.43,0.39
pokenetonline.csv,0.54,0.3,0.39,0.36,0.39,0.39
tktoolkit.csv,0.56,0.3,0.72,0.52,0.74,0.4
zealos.csv,0.62,0.75,0.85,0.92,0.94,0.92
