,f1,g,recall,precision,pf,wins
badtrinity-zero.csv,0.52,0.56,0.6950000000000001,0.44,0.475,10
bibletime.csv,0.545,0.625,0.6950000000000001,0.445,0.555,11
critterding.csv,0.525,0.45,0.88,0.41000000000000003,0.835,3
etics.csv,0.555,0.565,0.53,0.69,0.19,19
fmri-dmt.csv,0.46,0.43,0.59,0.365,0.735,0
genecys.csv,0.485,0.41000000000000003,0.775,0.385,0.85,1
genoviz.csv,0.43,0.325,0.28,0.79,0.035,12
kftpgrabber.csv,0.45999999999999996,0.405,0.355,0.6950000000000001,0.18,9
kvs.csv,0.41000000000000003,0.41,0.38,0.475,0.295,2
mcore3d.csv,0.485,0.53,0.53,0.51,0.32,8
miranda.csv,0.45999999999999996,0.495,0.55,0.44,0.38,5
modplug.csv,0.5700000000000001,0.41500000000000004,0.94,0.42,0.875,4
monetdb.csv,0.505,0.54,0.52,0.55,0.265,13
netatalk.csv,0.48,0.55,0.67,0.485,0.525,6
ogrehg.csv,0.545,0.63,0.655,0.625,0.33999999999999997,18
passwordsafe.csv,0.5800000000000001,0.655,0.705,0.5800000000000001,0.425,17
projecteqemu.csv,0.535,0.58,0.615,0.5900000000000001,0.32,16
reactos-mirror.csv,0.58,0.635,0.755,0.495,0.56,14
xbplayer.csv,0.565,0.55,0.53,0.575,0.265,15
xmoto.csv,0.505,0.52,0.515,0.475,0.35,7
