,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.97,0.9,0.89,0.83,0.61,0.67,0.78
jcl.csv,0.61,0.72,0.88,0.8,0.36,0.59,0.55
openxava.csv,0.91,0.53,0.47,0.42,0.48,0.58,0.65
tcvp.csv,0.0,0.9,0.0,0.5,0.88,0.65,0.0
vars-redux.csv,0.48,0.49,0.33,0.49,0.44,0.52,0.41
werx.csv,0.37,0.41,0.3,0.5,0.38,0.36,0.36
