,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.7,0.59,0.58,0.62,0.56,0.61,0.03,0.23
decidr.csv,0.8,0.72,0.67,0.64,0.78,0.73,0.04,0.22
exist.csv,0.71,0.75,0.59,0.59,0.72,0.79,0.03,0.2
ivatamasks.csv,0.8,0.74,0.72,0.69,0.73,0.74,0.04,0.23
libopenmetaverse.csv,0.81,0.76,0.64,0.61,0.72,0.5,0.0,0.15
mule.csv,0.44,0.73,0.44,0.51,0.24,0.7,0.07,0.21
runuomondains.csv,0.69,0.69,0.34,0.49,0.72,0.69,0.0,0.5
