,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.63,0.86,0.95,0.43,0.56,0.69,0.51,0.48,0.66
ctrlr.csv,0.78,0.97,0.99,0.75,0.42,0.71,0.86,0.67,0.62
customsagetv.csv,0.52,0.58,0.16,0.77,0.92,0.7,0.89,0.82,0.76
glas.csv,0.51,0.61,0.78,0.63,0.67,0.54,0.45,0.63,0.7
octave.csv,0.56,0.83,0.63,0.69,1.0,0.82,0.89,0.81,0.81
tango-cs.csv,0.51,0.58,1.06,0.58,0.93,0.63,0.59,0.54,0.51
xcf.csv,0.63,0.67,0.46,0.69,0.56,0.63,0.74,0.37,0.78
xfce.csv,0.63,0.68,0.92,0.57,0.81,0.54,0.95,0.57,0.78
zildo.csv,0.61,0.39,0.32,0.58,0.89,0.55,0.92,0.7,0.72
