,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,16.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
ctrlr.csv,44.0,0.0,2.0,1.0,1.0,1.0,8.0,5.0,0.0
customsagetv.csv,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0
glas.csv,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
octave.csv,1.0,4.0,12.0,1.0,79.0,0.0,2.0,4.0,0.0
tango-cs.csv,10.0,2.0,7.0,0.0,5.0,0.0,1.0,1.0,0.0
xcf.csv,25.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
xfce.csv,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0
zildo.csv,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0
