,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.58,0.75,0.73,0.0,0.0,0.85,0.8,0.98,0.0
avisynth2.csv,0.0,0.64,0.0,0.5,0.8,0.99,0.67,0.0,0.67
les-indemodables.csv,0.38,0.48,0.4,0.37,0.43,0.39,0.52,0.44,0.42
lportal.csv,0.8,0.88,0.94,0.49,0.8,0.73,0.55,0.0,0.6
mbse.csv,0.44,0.62,0.45,0.51,0.67,1.0,0.81,0.37,0.43
mplayer-ce.csv,0.43,0.54,0.44,0.88,0.43,0.42,0.51,0.36,0.55
simplewebservices.csv,0.42,0.39,0.42,0.36,0.43,0.46,0.46,0.44,0.39
vapor.csv,0.51,0.8,0.46,0.55,0.9,0.38,0.89,0.94,0.37
zscreen.csv,0.49,0.5,0.41,0.9,0.41,0.46,0.8,0.47,0.43
