,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.77,0.75,0.75,0.74,0.74,0.37,0.55,0.28,0.92,0.2,0.57,0.19,0.88,0.9,0.67,0.38,0.54
enzo.csv,0.26,0.69,0.5,0.39,0.6,0.18,0.45,0.24,0.93,0.14,0.4,0.26,0.76,0.78,0.47,0.24,0.45
hydrogen.csv,0.25,0.68,0.48,0.0,0.6,0.43,0.49,0.23,0.8,0.17,0.4,0.15,0.0,0.84,0.45,0.22,0.49
keyczar.csv,0.35,0.55,0.24,0.35,0.38,0.0,0.31,0.11,0.5,0.0,0.44,0.17,0.93,0.7,0.45,0.08,0.24
lphant.csv,0.48,0.69,0.53,0.89,0.69,0.19,0.62,0.27,0.93,0.22,0.67,0.34,0.86,0.8,0.61,0.36,0.58
lsb.csv,0.5,0.58,0.56,0.53,0.63,0.1,0.54,0.25,0.9,0.31,0.47,0.08,0.9,0.83,0.51,0.3,0.37
maya-work-in-progress.csv,0.31,0.76,0.56,0.78,0.68,0.2,0.54,0.26,0.78,0.25,0.53,0.26,0.91,0.89,0.56,0.26,0.51
mcore3d.csv,0.17,0.79,0.72,0.6,0.85,0.29,0.67,0.2,1.0,0.16,0.52,0.25,0.77,0.84,0.53,0.32,0.63
mscore.csv,0.16,0.7,0.59,0.57,0.79,0.16,0.52,0.27,0.9,0.26,0.44,0.21,0.87,0.86,0.54,0.32,0.54
natpad.csv,0.24,0.73,0.49,0.69,0.79,0.23,0.61,0.27,0.72,0.19,0.6,0.2,0.89,0.91,0.5,0.28,0.56
rocrail.csv,1.0,0.76,0.81,0.56,0.76,0.42,0.72,0.34,0.95,0.31,0.48,0.18,0.75,0.88,0.68,0.5,0.51
salasaga.csv,0.25,0.71,0.5,0.65,0.8,0.21,0.56,0.25,0.6,0.26,0.71,0.3,0.92,0.9,0.64,0.31,0.61
virtuoso.csv,0.0,0.68,0.48,0.41,0.61,0.15,0.47,0.45,0.8,0.12,0.39,0.0,0.67,0.85,0.44,0.22,0.0
xemeiah.csv,0.36,0.74,0.77,0.9,0.75,0.26,0.71,0.27,0.76,0.23,0.61,0.25,0.87,0.91,0.62,0.35,0.54
xined.csv,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.8,0.0,0.0,0.0,0.0
xtreemfs.csv,0.17,0.74,0.61,0.8,0.75,0.21,0.53,0.27,0.85,0.22,0.42,0.19,0.6,0.95,0.54,0.33,0.6
yield.csv,0.29,0.72,0.8,0.55,0.76,0.2,0.52,0.29,0.86,0.21,0.49,0.2,0.88,0.84,0.52,0.3,0.53
