,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.0,48.0,5.0,2.0,22.0,6.0,4.0,0.0,6.0,0.0,3.0,22.0,11.0,0.0,4.0,2.0,6.0
arm-webradio.csv,0.0,8.0,4.0,2.0,13.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,18.0,2.0,4.0,4.0,0.0
codepurge.csv,4.0,7.0,7.0,0.0,10.0,5.0,0.0,0.0,91.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0
fw4spl.csv,0.0,0.0,18.0,2.0,17.0,0.0,0.0,0.0,6.0,0.0,3.0,23.0,22.0,2.0,2.0,4.0,3.0
glas.csv,0.0,26.0,8.0,0.0,21.0,10.0,1.0,5.0,0.0,0.0,82.0,5.0,22.0,0.0,6.0,0.0,4.0
grisbi.csv,1.0,40.0,17.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,42.0,5.0,12.0,1.0,3.0,1.0,0.0
gwanted.csv,57.0,10.0,17.0,0.0,0.0,58.0,79.0,71.0,91.0,0.0,6.0,23.0,168.0,106.0,2.0,1.0,0.0
lcfizvtop.csv,0.0,15.0,5.0,2.0,22.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,2.0,8.0,1.0,1.0,0.0
ldview.csv,0.0,25.0,20.0,1.0,7.0,58.0,0.0,0.0,5.0,0.0,3.0,23.0,28.0,2.0,0.0,2.0,3.0
libmesh.csv,0.0,39.0,3.0,2.0,52.0,25.0,0.0,0.0,8.0,0.0,2.0,23.0,7.0,2.0,4.0,2.0,0.0
mediaportal.csv,57.0,369.0,0.0,2.0,23.0,58.0,0.0,0.0,91.0,0.0,0.0,0.0,168.0,106.0,4.0,4.0,131.0
olex2.csv,0.0,33.0,5.0,0.0,12.0,7.0,0.0,1.0,8.0,0.0,16.0,6.0,13.0,2.0,7.0,0.0,12.0
oppna-program-hsatools.csv,0.0,41.0,24.0,0.0,33.0,26.0,0.0,0.0,3.0,0.0,27.0,20.0,16.0,8.0,3.0,6.0,41.0
qlc.csv,0.0,38.0,0.0,1.0,12.0,5.0,1.0,0.0,7.0,0.0,1.0,22.0,9.0,2.0,3.0,3.0,0.0
somap.csv,0.0,72.0,7.0,2.0,23.0,0.0,0.0,0.0,6.0,0.0,3.0,23.0,24.0,2.0,4.0,4.0,3.0
wxcode.csv,1.0,8.0,4.0,0.0,6.0,58.0,0.0,71.0,91.0,77.0,0.0,2.0,1.0,1.0,0.0,0.0,131.0
xcf.csv,0.0,39.0,13.0,3.0,6.0,0.0,0.0,0.0,5.0,1.0,40.0,15.0,16.0,2.0,0.0,3.0,3.0
