,recall,precision,pf,wins
ambulant.csv,0.54,0.32,0.42,8
arm-webradio.csv,0.8,0.38,0.71,7
codepurge.csv,0.24,0.5,0.1,16
fw4spl.csv,0.56,0.38,0.65,4
glas.csv,0.43,0.41,0.35,12
grisbi.csv,0.74,0.33,0.64,6
gwanted.csv,0.03,0.06,0.03,0
lcfizvtop.csv,0.43,0.36,0.32,10
ldview.csv,0.3,0.39,0.22,13
libmesh.csv,0.33,0.38,0.24,11
mediaportal.csv,0.02,0.16,0.02,3
olex2.csv,0.54,0.28,0.3,9
oppna-program-hsatools.csv,0.71,0.27,0.77,1
qlc.csv,0.2,0.5,0.11,15
somap.csv,1.0,0.36,1.0,2
wxcode.csv,0.06,0.46,0.02,14
xcf.csv,0.53,0.36,0.55,5
