,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.48,1.01,1.04,0.84,0.87,0.91,0.63,0.64
apolloplayer.csv,0.98,0.37,0.63,0.78,0.66,0.75,0.56,0.75
k3d.csv,0.68,0.96,0.01,0.87,0.95,0.3,1.0,0.76
keyczar.csv,0.87,1.0,1.0,0.87,0.93,0.85,1.0,0.35
kowari.csv,0.7,0.74,0.05,0.78,0.67,0.74,0.37,0.89
redshell.csv,0.91,0.77,1.22,1.01,0.44,0.85,0.63,1.01
rtb-team.csv,0.87,0.58,1.0,0.31,0.81,0.64,0.89,0.68
