,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.61,0.0,0.0,0.27,0.13,0.1,0.43,0.4
apolloplayer.csv,0.61,0.71,1.0,0.73,0.56,0.93,0.86,0.67
k3d.csv,0.5,0.04,1.0,0.2,0.05,0.77,0.0,0.25
keyczar.csv,0.18,0.0,0.0,0.13,0.11,0.17,0.0,0.77
kowari.csv,0.79,0.29,1.0,0.67,0.45,0.63,0.71,0.79
redshell.csv,0.11,0.33,0.0,0.0,0.77,0.7,0.57,0.15
rtb-team.csv,0.13,0.5,0.0,0.73,0.23,0.37,0.14,0.33
