,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,2.0,102.0,490.0,3.0,0.0,6.0,17.0,0.0
apolloplayer.csv,54.0,1.0,203.0,0.0,0.0,42.0,0.0,1.0
k3d.csv,3.0,0.0,3.0,3.0,0.0,3.0,84.0,0.0
keyczar.csv,6.0,102.0,490.0,0.0,0.0,0.0,84.0,0.0
kowari.csv,3.0,3.0,19.0,7.0,0.0,28.0,1.0,3.0
redshell.csv,4.0,0.0,490.0,51.0,0.0,0.0,4.0,3.0
rtb-team.csv,1.0,0.0,490.0,0.0,0.0,1.0,14.0,0.0
