,paintown.csv,triplea.csv,fbmanager.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,itext.csv,powerfolder.csv,fido.csv,megameknet.csv,fityk.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,duplicati.csv,xamj.csv
botsnscouts.csv,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,106.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
fbmanager.csv,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,68.0,9.0,3.0,1.0,0.0,11.0,17.0,0.0,5.0
fido.csv,140.0,52.0,64.0,287.0,89.0,53.0,104.0,350.0,81.0,63.0,125.0,0.0,306.0,65.0,61.0,561.0,395.0,58.0,338.0
fityk.csv,3.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,6.0,69.0,24.0,6.0,0.0,2.0,8.0,1.0,0.0,0.0
fleet-simulator.csv,2.0,0.0,0.0,5.0,0.0,4.0,0.0,13.0,0.0,8.0,79.0,20.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0
freenet.csv,4.0,0.0,1.0,0.0,1.0,8.0,4.0,25.0,0.0,4.0,62.0,25.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0
geogebra.csv,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,9.0,17.0,33.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
google-caja.csv,6.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,60.0,12.0,2.0,1.0,5.0,11.0,2.0,0.0,8.0
hibernate.csv,2.0,2.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,2.0,21.0,106.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0
itext.csv,3.0,0.0,2.0,1.0,0.0,3.0,2.0,25.0,3.0,0.0,13.0,106.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0
k3b.csv,2.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,24.0,19.0,4.0,3.0,2.0,6.0,8.0,0.0,4.0
megameknet.csv,6.0,1.0,1.0,1.0,0.0,1.0,0.0,39.0,0.0,7.0,30.0,29.0,0.0,1.0,2.0,21.0,5.0,0.0,10.0
myfaces.csv,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,73.0,62.0,14.0,0.0,2.0,13.0,3.0,0.0,7.0
onotoa.csv,2.0,1.0,5.0,2.0,0.0,6.0,3.0,40.0,0.0,3.0,103.0,21.0,5.0,0.0,0.0,12.0,1.0,0.0,0.0
paintown.csv,0.0,2.0,2.0,7.0,0.0,7.0,1.0,31.0,0.0,5.0,77.0,32.0,5.0,1.0,0.0,9.0,14.0,0.0,0.0
powerfolder.csv,140.0,52.0,64.0,287.0,89.0,53.0,104.0,350.0,81.0,63.0,0.0,106.0,306.0,65.0,61.0,0.0,395.0,0.0,338.0
triplea.csv,6.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,0.0,9.0,16.0,13.0,18.0,0.0,1.0,3.0,7.0,0.0,4.0
xamj.csv,2.0,2.0,1.0,6.0,0.0,9.0,1.0,0.0,0.0,7.0,24.0,15.0,2.0,0.0,2.0,12.0,1.0,1.0,0.0
