,avifile.csv,pokeglobal.csv,gogoego.csv,patterntesting.csv,fluidium.csv,qtwin.csv,httpcontentparser.csv
avifile.csv,0.33,0.5,0.27,0.51,0.38,0.0,0.11
fluidium.csv,0.0,0.5,0.38,0.0,0.54,0.0,0.0
gogoego.csv,0.02,0.67,0.37,0.43,0.5,0.0,0.11
httpcontentparser.csv,0.03,0.64,0.28,0.86,0.42,0.0,0.28
patterntesting.csv,0.07,0.59,0.24,0.66,0.43,0.0,0.11
pokeglobal.csv,0.04,0.77,0.33,0.4,0.41,0.0,0.18
qtwin.csv,0.0,0.83,0.3,0.35,0.0,0.03,0.4
