,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.395,0.535,0.295,0.515,1.0,15
autofac.csv,0.62,0.435,0.495,0.44,1.0,7
azureus.csv,0.79,0.46499999999999997,0.585,0.4,2.0,10
coot.csv,0.59,0.395,0.59,0.53,1.5,3
cuberok.csv,0.625,0.47,0.455,0.54,2.0,14
dsworkbench.csv,0.15500000000000003,0.56,0.11499999999999999,0.815,1.0,19
gabel.csv,0.36,0.49,0.21000000000000002,0.645,1.0,18
gephex.csv,0.73,0.39,0.69,0.47,2.0,2
haggle.csv,0.345,0.43,0.235,0.485,1.0,8
icescrum.csv,0.41,0.515,0.295,0.495,1.5,12
javaprofiler.csv,0.78,0.41,0.685,0.445,1.5,4
jchassis.csv,0.0,0.0,0.0,0.0,68.0,0
jgnash.csv,0.49,0.51,0.265,0.46,2.0,16
octet.csv,0.55,0.43,0.505,0.475,1.5,5
openefm.csv,0.445,0.44,0.37,0.62,2.0,11
rcp-company-uibindings.csv,0.44,0.43,0.33999999999999997,0.44,0.5,6
servicestack.csv,0.08499999999999999,0.35,0.06,0.815,1.0,13
synecdoche.csv,0.64,0.45,0.545,0.49,2.0,9
tmva.csv,0.885,0.43000000000000005,0.87,0.41,2.5,1
wsmt.csv,0.33999999999999997,0.44499999999999995,0.295,0.765,1.5,17
