,f1,g,recall,precision,pf,wins
avisynth2.csv,0.07500000000000001,0.05500000000000001,0.045,0.385,0.02,0
coot.csv,0.395,0.49,0.49,0.3,0.52,2
haggle.csv,0.28500000000000003,0.42,0.48,0.425,0.35,4
ibatisdb.csv,0.36,0.32499999999999996,0.29000000000000004,0.5,0.20500000000000002,5
jas.csv,0.365,0.49,0.475,0.345,0.255,7
mesa3d.csv,0.445,0.545,0.5449999999999999,0.365,0.35,8
ngl.csv,0.515,0.5349999999999999,0.9,0.385,0.725,9
pustefix.csv,0.33499999999999996,0.43000000000000005,0.53,0.375,0.505,3
scenemonitor.csv,0.395,0.45499999999999996,0.46499999999999997,0.355,0.33999999999999997,6
wsmt.csv,0.185,0.14500000000000002,0.12,0.47,0.135,1
