,wxcrp.csv,esmf.csv,upp-mirror.csv,open-beos.csv,pidgin.csv,cornerstone.csv,tokratan.csv,mia.csv,gretl.csv,clamav.csv,libtorrent.csv,riff-evolve.csv,frogatto.csv,kindb.csv,quantlib.csv
clamav.csv,0.61,0.62,0.45,0.6,0.62,0.56,0.51,0.51,0.52,0.83,0.61,0.52,0.58,0.7,0.52
cornerstone.csv,0.47,0.66,0.53,0.58,0.6,0.95,0.57,0.56,0.48,0.47,0.58,0.34,0.74,0.29,0.53
esmf.csv,0.55,0.92,0.37,0.58,0.53,0.41,0.61,0.2,0.39,0.13,0.53,0.58,0.43,0.0,0.51
frogatto.csv,0.58,0.63,0.7,0.6,0.61,0.51,0.67,0.66,0.64,0.34,0.52,0.6,0.97,0.61,0.53
gretl.csv,0.37,0.69,0.42,0.52,0.59,0.17,0.42,0.57,0.97,0.52,0.72,0.58,0.65,0.39,0.61
kindb.csv,0.72,0.72,0.54,0.63,0.74,0.7,0.75,0.6,0.6,0.39,0.67,0.51,0.69,1.0,0.55
libtorrent.csv,0.57,0.71,0.44,0.61,0.6,0.45,0.57,0.4,0.66,0.62,0.99,0.6,0.58,0.73,0.57
mia.csv,0.27,0.31,0.26,0.36,0.39,0.21,0.3,1.0,0.46,0.13,0.29,0.46,0.26,0.56,0.1
open-beos.csv,0.56,0.5,0.62,0.98,0.53,0.54,0.49,0.59,0.58,0.34,0.52,0.48,0.47,0.5,0.41
pidgin.csv,0.63,0.63,0.56,0.58,0.98,0.45,0.67,0.59,0.51,0.29,0.6,0.45,0.69,0.59,0.5
quantlib.csv,0.4,0.34,0.45,0.21,0.32,0.33,0.38,0.6,0.32,0.18,0.41,0.45,0.47,0.43,0.97
riff-evolve.csv,0.59,0.58,0.69,0.63,0.72,0.53,0.67,0.59,0.65,0.63,0.58,0.94,0.57,0.79,0.33
tokratan.csv,0.6,0.41,0.19,0.55,0.65,0.49,0.94,0.59,0.56,0.61,0.6,0.19,0.25,0.51,0.42
upp-mirror.csv,0.46,0.53,0.98,0.55,0.59,0.43,0.31,0.74,0.59,0.23,0.44,0.51,0.47,0.6,0.41
wxcrp.csv,0.95,0.31,0.26,0.18,0.45,0.44,0.54,0.44,0.31,0.18,0.43,0.48,0.36,0.63,0.0
