,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,qlc.csv,tcl.csv,oppna-program-hsatools.csv,mia.csv,glas.csv,codepurge.csv,jcl.csv,gmerlin.csv,quantlib.csv
chipster.csv,91.0,0.0,0.0,69.0,0.0,2.0,52.0,54.0,132.0,78.0,0.0,195.0,91.0,3.0,0.0,97.0,118.0
codepurge.csv,1.0,6.0,0.0,0.0,2.0,1.0,21.0,6.0,6.0,0.0,1.0,16.0,0.0,10.0,13.0,3.0,14.0
fontforge.csv,1.0,0.0,1.0,0.0,2.0,4.0,49.0,0.0,6.0,0.0,1.0,5.0,3.0,23.0,7.0,8.0,4.0
glas.csv,0.0,4.0,0.0,3.0,0.0,11.0,33.0,8.0,6.0,0.0,2.0,15.0,3.0,11.0,7.0,2.0,1.0
gmerlin.csv,1.0,0.0,8.0,2.0,471.0,3.0,49.0,54.0,0.0,78.0,0.0,11.0,0.0,17.0,115.0,0.0,4.0
hatari.csv,0.0,0.0,0.0,0.0,2.0,3.0,43.0,12.0,23.0,0.0,0.0,8.0,4.0,36.0,7.0,3.0,10.0
jcl.csv,1.0,11.0,1.0,0.0,0.0,0.0,34.0,7.0,14.0,0.0,0.0,1.0,2.0,33.0,1.0,0.0,13.0
ltp.csv,0.0,1.0,0.0,0.0,2.0,9.0,52.0,1.0,6.0,0.0,1.0,7.0,3.0,22.0,7.0,5.0,4.0
mia.csv,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,9.0,1.0,168.0,13.0,0.0,2.0
net-snmp.csv,0.0,1.0,6.0,0.0,0.0,13.0,14.0,14.0,2.0,0.0,1.0,15.0,6.0,13.0,18.0,1.0,3.0
opde.csv,1.0,9.0,1.0,0.0,2.0,4.0,16.0,0.0,4.0,78.0,0.0,8.0,2.0,13.0,7.0,2.0,5.0
oppna-program-hsatools.csv,0.0,0.0,1.0,0.0,0.0,0.0,49.0,13.0,20.0,0.0,0.0,8.0,3.0,13.0,0.0,0.0,7.0
powerfolder-.csv,0.0,0.0,0.0,1.0,0.0,6.0,19.0,1.0,9.0,0.0,4.0,7.0,2.0,2.0,22.0,0.0,3.0
qlc.csv,2.0,9.0,1.0,0.0,0.0,3.0,20.0,0.0,4.0,1.0,0.0,25.0,0.0,4.0,18.0,1.0,7.0
quantlib.csv,4.0,1.0,1.0,5.0,0.0,12.0,18.0,1.0,18.0,0.0,1.0,27.0,0.0,1.0,7.0,5.0,4.0
tcl.csv,0.0,1.0,0.0,0.0,0.0,13.0,52.0,54.0,21.0,0.0,2.0,8.0,6.0,18.0,115.0,9.0,4.0
