,f1,g,recall,precision,pf,wins
chipster.csv,0.0,0.0,0.0,0.0,0.03,0
codepurge.csv,0.42,0.51,0.56,0.4,0.38,12
fontforge.csv,0.5,0.24,0.92,0.34,0.94,3
glas.csv,0.51,0.58,0.75,0.41,0.63,15
gmerlin.csv,0.27,0.45,0.62,0.23,0.55,2
hatari.csv,0.5,0.45,0.74,0.42,0.53,14
jcl.csv,0.41,0.57,0.55,0.44,0.55,10
ltp.csv,0.38,0.57,0.71,0.37,0.65,8
mia.csv,0.34,0.39,0.39,0.48,0.22,9
net-snmp.csv,0.39,0.44,0.57,0.39,0.42,7
opde.csv,0.33,0.42,0.71,0.34,0.45,6
oppna-program-hsatools.csv,0.53,0.46,0.88,0.42,0.72,13
powerfolder-.csv,0.32,0.52,0.57,0.38,0.37,11
qlc.csv,0.3,0.36,0.32,0.43,0.28,4
quantlib.csv,0.33,0.41,0.44,0.29,0.45,1
tcl.csv,0.42,0.47,0.66,0.29,0.69,5
