,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.55,0.19,0.23,0.18,0.16,0.53,0.92,0.38,0.43
carabiner.csv,0.54,0.6,0.46,0.48,0.84,0.58,0.57,0.2,1.0
continuum-ide.csv,0.55,0.1,0.0,0.58,0.52,1.0,0.34,0.0,0.11
gtad.csv,1.0,0.05,0.0,0.07,0.04,0.15,0.06,0.0,0.11
htmlunit.csv,0.55,0.05,0.0,0.95,0.69,0.51,0.12,0.0,0.17
jsr308-langtools.csv,0.51,0.35,0.23,0.61,1.0,0.63,0.57,0.2,0.54
kaffeine.csv,0.0,1.0,0.17,0.13,0.21,0.0,0.67,0.38,0.39
stemkit.csv,0.0,0.02,0.0,0.12,0.04,0.0,0.06,1.0,0.0
taokgame.csv,0.0,0.0,1.0,0.0,0.09,0.0,0.17,0.2,0.38
