,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.52,0.84,0.83,0.85,0.88,0.68,0.1,0.67,0.77
carabiner.csv,0.55,0.6,0.82,0.71,0.28,0.73,0.61,0.89,0.0
continuum-ide.csv,0.5,0.94,1.02,0.51,0.54,0.0,0.72,1.0,0.91
gtad.csv,0.0,0.96,1.0,0.94,0.97,0.88,0.95,1.0,0.91
htmlunit.csv,0.5,0.96,1.02,0.06,0.39,0.6,0.91,1.0,0.87
jsr308-langtools.csv,0.66,0.72,0.92,0.56,0.0,0.69,0.6,0.93,0.54
kaffeine.csv,1.0,0.0,0.96,0.97,0.95,1.0,0.65,0.89,0.89
stemkit.csv,1.0,0.98,1.0,0.9,0.97,1.0,0.95,0.0,1.0
taokgame.csv,1.0,1.0,0.0,1.0,0.93,1.0,0.86,0.84,0.84
