,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.76,0.86,1.0,0.42,0.69,0.91,0.84,0.44,0.86
arsenal-1.csv,0.9,0.88,0.41,0.96,0.89,0.97,0.92,0.87,0.54
barracudamvc.csv,0.42,0.85,1.0,1.01,1.0,0.79,1.0,0.98,0.96
irplus.csv,0.74,0.8,0.79,0.66,0.5,0.79,0.58,0.67,0.68
lite.csv,0.79,0.81,0.59,0.83,0.83,0.95,0.69,0.4,0.52
mevenide.csv,0.88,0.71,0.77,0.91,0.84,0.93,0.96,0.8,0.32
mumble.csv,0.61,0.85,0.86,0.95,0.25,0.6,0.85,0.68,0.9
ontopia.csv,0.95,0.74,0.8,0.77,0.7,0.36,0.9,0.82,0.97
openintents.csv,0.75,0.41,0.85,0.88,1.1,0.75,0.78,0.66,0.67
