,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.63,0.75,0.0,0.39,0.73,0.92,0.83,0.41,0.83
arsenal-1.csv,0.38,0.88,0.46,0.5,0.9,0.86,0.8,0.8,0.81
barracudamvc.csv,0.46,0.31,0.37,0.34,0.39,0.37,0.33,0.35,0.53
irplus.csv,0.33,0.28,0.7,0.31,0.38,0.43,0.44,0.3,0.42
lite.csv,0.48,0.59,0.41,0.88,0.72,0.43,0.48,0.52,0.6
mevenide.csv,0.37,0.44,0.57,0.75,0.86,0.88,0.75,0.67,0.71
mumble.csv,0.41,0.3,0.47,0.87,0.44,0.38,0.41,0.5,0.69
ontopia.csv,0.93,0.35,0.75,0.48,0.45,0.49,0.67,0.35,0.75
openintents.csv,0.57,0.5,0.32,0.32,0.57,0.43,0.36,0.33,0.54
