,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.3,0.2,0.0,0.74,0.37,0.14,0.19,0.68,0.17
arsenal-1.csv,0.4,0.16,0.7,0.06,0.15,0.06,0.1,0.16,0.57
barracudamvc.csv,0.7,0.45,0.0,0.0,0.0,0.54,0.0,0.09,0.31
irplus.csv,0.55,0.53,0.26,0.67,0.67,0.41,0.55,0.66,0.44
lite.csv,0.43,0.3,0.57,0.21,0.38,0.38,0.43,0.73,0.58
mevenide.csv,0.44,0.49,0.3,0.11,0.19,0.17,0.05,0.24,0.74
mumble.csv,0.61,0.46,0.45,0.17,0.86,0.7,0.46,0.49,0.27
ontopia.csv,0.11,0.57,0.26,0.48,0.63,0.72,0.27,0.5,0.04
openintents.csv,0.39,0.67,0.47,0.41,0.25,0.49,0.56,0.72,0.56
