,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.62,0.59,0.0,0.44,0.39,0.0,0.58,0.29,0.72,0.42,0.73,0.49,0.76,0.19,0.27,0.52,0.0,0.62,0.0,0.35
alleg.csv,0.49,0.54,0.63,0.07,0.51,0.72,0.13,0.6,0.36,0.43,0.67,0.44,0.27,0.52,0.18,0.47,0.53,0.79,0.67,0.15
biodwh.csv,0.54,0.49,0.0,0.43,0.41,0.34,0.13,0.46,0.52,0.24,0.74,0.37,0.29,0.47,0.0,0.83,0.41,0.39,0.66,0.65
factor.csv,0.27,0.09,0.14,0.06,0.44,0.34,0.01,0.5,0.44,0.45,0.81,0.0,0.28,0.51,0.0,0.37,0.38,0.86,0.49,0.21
iaml.csv,0.4,0.31,0.07,0.65,0.25,0.38,0.67,0.16,0.12,0.24,0.34,0.43,0.76,0.3,0.17,0.61,0.24,0.14,0.37,0.63
icescrum.csv,0.58,0.65,0.43,0.64,0.52,0.27,0.25,0.33,0.41,0.6,0.47,0.48,0.54,0.75,0.28,0.62,0.32,0.51,0.67,0.56
jbasic.csv,0.66,0.53,0.33,0.75,0.41,0.61,0.48,0.53,0.27,0.31,0.3,0.47,0.83,0.45,0.12,0.44,0.63,0.32,0.69,0.55
jcache.csv,0.63,0.64,0.45,0.66,0.09,0.37,0.39,0.7,0.57,0.68,0.45,0.74,0.9,0.68,0.76,0.59,0.61,0.31,0.57,0.92
ktc.csv,0.76,0.62,0.47,0.68,0.45,0.55,0.32,0.47,0.55,0.52,0.72,0.49,0.91,0.7,0.41,0.6,0.39,0.23,0.67,0.58
moast.csv,0.23,0.29,0.5,0.0,0.0,0.0,0.42,0.62,0.24,0.0,0.17,0.46,0.49,0.58,0.97,0.0,0.0,0.06,0.0,0.43
natpad.csv,0.55,0.64,0.47,0.23,0.53,0.59,0.31,0.61,0.65,0.62,0.7,0.51,0.5,0.58,0.23,0.52,0.51,0.82,0.75,0.36
nebuladevice.csv,0.42,0.3,0.68,0.42,0.54,0.0,0.43,0.5,0.12,0.0,0.31,0.69,0.27,0.43,0.43,0.28,0.13,0.73,0.0,0.22
nosleepsoftware.csv,0.09,0.13,0.84,0.07,0.0,0.17,0.13,0.06,0.0,0.0,0.0,0.38,0.0,0.0,0.01,0.1,0.19,0.12,0.09,0.15
pixel-commandos.csv,0.24,0.32,0.0,0.19,0.4,0.12,0.3,0.34,0.31,0.34,0.0,0.09,0.99,0.19,0.26,0.2,0.1,0.0,0.11,0.11
riff-evolve.csv,0.71,0.62,0.0,0.33,0.58,0.36,0.51,0.7,0.57,0.7,0.86,0.43,0.76,0.59,0.61,0.71,0.11,0.58,0.55,0.81
rosegarden.csv,0.78,0.71,0.41,0.66,0.33,0.56,0.38,0.32,0.69,0.68,0.93,0.64,0.93,0.68,0.35,0.29,0.54,0.27,0.75,0.83
smarttag.csv,0.73,0.63,0.07,0.17,0.58,0.25,0.33,0.59,0.6,0.34,0.46,0.5,0.86,0.56,0.35,0.2,0.02,0.62,0.0,0.51
wxcode.csv,0.66,0.57,0.43,0.48,0.0,0.43,0.18,0.53,0.6,0.35,0.96,0.65,0.54,0.52,0.04,0.38,0.34,0.09,0.38,0.8
xined.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.85
zemljanka.csv,0.48,0.42,0.59,0.0,0.52,0.58,0.09,0.58,0.49,0.42,0.54,0.54,0.68,0.63,0.45,0.13,0.84,0.0,0.49,0.0
