,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.21999999999999997,0.195,0.135,0.51,6.5,3
ffigo.csv,0.3,0.385,0.20500000000000002,0.71,1.0,7
foursquared.csv,0.03,0.145,0.0,0.45499999999999996,40.0,1
gebr.csv,0.985,0.33,0.88,0.38,1.5,2
ildjit.csv,0.42,0.425,0.27,0.7,1.5,8
jfreereport.csv,0.255,0.645,0.085,0.78,1.0,9
kml.csv,0.9099999999999999,0.345,0.765,0.43,2.0,4
ng4j.csv,0.595,0.485,0.33499999999999996,0.535,2.5,6
pcsx2.csv,0.615,0.42000000000000004,0.365,0.525,1.5,5
wxjs.csv,0.0,0.0,0.02,0.25,67.0,0
