,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.77,0.59,0.52,0.58
jajuk.csv,0.28,0.57,0.61,0.65
vapor.csv,0.89,0.96,0.6,0.96
zorannt.csv,0.54,0.35,0.77,0.88
