,opensim4opencog.csv,bnetd.csv,moving-pictures.csv,irplus.csv,xcmetadataservicestoolkit.csv,carabiner.csv,gnome-jabber.csv,gmerlin.csv,fleet-simulator.csv,ipfilter.csv,mevenide.csv,ta3d.csv,elvishrayrenderer.csv,rockbox.csv
bnetd.csv,0.4,0.5,0.39,0.35,0.31,0.6,0.61,0.41,0.34,0.35,0.46,0.41,0.4,0.45
carabiner.csv,0.5,0.64,0.35,0.39,0.39,0.64,0.53,0.38,0.44,0.4,0.56,0.44,0.44,0.62
elvishrayrenderer.csv,0.41,0.77,0.35,0.46,0.42,0.52,0.52,0.62,0.48,0.54,0.67,0.51,0.44,0.72
fleet-simulator.csv,0.42,0.38,0.3,0.33,0.34,0.42,0.52,0.32,0.3,0.37,0.39,0.41,0.33,0.38
gmerlin.csv,0.67,0.86,0.9,0.67,0.6,0.88,0.65,0.67,0.89,0.55,0.75,0.58,0.6,0.75
gnome-jabber.csv,0.46,0.39,0.39,0.4,0.38,0.4,0.52,0.39,0.34,0.38,0.49,0.43,0.36,0.46
ipfilter.csv,0.41,0.95,0.36,0.38,0.45,0.54,0.4,0.49,0.38,0.43,0.47,0.54,0.4,0.53
irplus.csv,0.64,0.81,0.65,0.6,0.67,0.95,0.8,0.56,0.54,0.58,0.7,0.68,0.48,0.63
mevenide.csv,0.61,0.61,0.39,0.67,0.59,0.68,0.6,0.46,0.5,0.42,0.86,0.52,0.44,0.72
moving-pictures.csv,0.73,0.52,0.5,0.57,0.57,0.52,0.62,0.71,0.73,0.62,0.61,0.57,0.46,0.54
opensim4opencog.csv,0.95,0.0,0.88,0.67,0.68,0.67,0.57,0.0,0.5,0.5,0.83,0.75,0.67,0.0
rockbox.csv,0.38,0.57,0.34,0.42,0.43,0.61,0.45,0.45,0.39,0.36,0.42,0.3,0.32,0.47
ta3d.csv,0.43,0.42,0.3,0.36,0.35,0.4,0.39,0.37,0.32,0.39,0.45,0.42,0.37,0.45
xcmetadataservicestoolkit.csv,0.66,0.66,0.45,0.4,0.41,0.47,0.52,0.68,0.44,0.38,0.58,0.43,0.48,0.58
