,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.91,0.43,0.64,0.55,0.34,0.54,0.4,0.49,0.21
bibletime.csv,0.09,0.61,0.85,0.49,0.93,0.93,0.96,0.85,0.29
flexpay.csv,0.91,0.15,0.01,0.26,0.68,0.13,0.67,0.39,0.57
lufa-lib.csv,0.64,0.09,0.5,0.67,0.54,0.39,0.3,0.13,0.36
nullc.csv,0.0,0.9,0.87,0.94,0.31,0.73,0.28,0.98,0.29
pgui.csv,0.45,0.52,0.0,0.13,0.99,0.28,1.0,0.0,0.86
superwaba.csv,0.36,0.22,0.37,0.75,0.39,0.43,0.25,0.59,0.57
sylpheed-claws.csv,1.0,0.37,0.27,0.77,1.0,0.36,1.0,0.97,1.0
xqilla.csv,0.45,0.51,0.04,0.21,0.15,0.29,0.42,0.06,0.14
