,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,0.77,0.75,0.38,0.58,0.8,0.75,0.9,0.6,0.7,0.87,0.76,0.64,0.46,0.79,0.86,1.01,0.55,0.5
arm-webradio.csv,0.74,0.57,0.92,0.66,0.71,0.8,0.91,0.4,0.64,0.82,0.94,0.76,0.74,0.88,0.78,1.01,0.62,0.18
bwapi.csv,0.96,0.9,0.96,0.98,0.79,0.98,0.96,1.14,0.82,0.7,1.0,0.94,0.94,1.0,0.67,0.29,0.82,1.02
co-ode-owl-plugins.csv,0.82,0.52,0.44,0.66,0.57,0.57,0.81,0.28,0.82,0.99,0.94,0.71,0.89,0.85,0.57,1.0,0.84,0.17
firebreath.csv,0.54,0.82,0.51,0.52,0.47,0.45,0.64,1.07,0.9,0.55,0.89,0.58,0.76,0.44,0.61,0.86,0.5,0.91
frogatto.csv,0.35,0.66,0.78,0.49,0.57,0.56,0.55,1.02,0.55,0.41,0.93,0.56,0.73,1.0,0.39,0.96,0.46,0.83
gretl.csv,0.69,0.55,0.46,0.47,0.97,0.72,0.85,0.46,0.69,0.94,0.84,0.51,0.66,0.53,0.94,0.97,0.68,0.55
jasperreports.csv,0.77,0.9,0.94,0.9,0.84,0.85,1.0,1.18,1.04,0.81,0.9,0.71,0.7,0.13,0.88,0.88,1.01,1.23
konversation.csv,0.64,0.67,0.28,0.61,0.71,0.53,0.89,0.85,0.92,0.68,0.81,0.6,0.79,0.4,0.84,0.87,0.79,0.87
linuxsh.csv,0.69,0.48,0.92,0.83,0.67,0.84,1.0,0.32,0.87,0.9,1.0,0.86,0.86,0.97,0.67,0.97,1.03,0.44
moviesandbox.csv,0.65,0.59,0.46,0.59,0.47,0.57,0.96,0.52,0.55,0.67,0.94,0.86,0.82,0.65,0.65,0.91,0.58,0.81
ontomorphtab.csv,0.39,0.57,0.5,0.46,0.65,0.47,0.64,0.97,0.74,0.6,0.91,0.5,0.67,0.26,0.47,0.85,0.69,0.76
opengs.csv,0.91,0.61,0.37,0.44,0.61,0.72,0.82,0.94,0.4,0.69,1.0,0.58,0.69,0.72,0.64,0.63,0.37,1.0
scite-ru.csv,0.76,0.54,0.69,0.7,0.72,0.74,0.57,0.67,0.57,0.9,0.82,0.55,0.75,1.0,0.57,1.0,0.84,0.69
tokratan.csv,0.74,0.54,0.44,0.52,0.58,0.75,0.95,0.94,0.72,0.58,0.9,0.46,0.7,0.46,0.86,0.9,0.23,0.83
vrjuggler.csv,0.67,0.91,0.61,0.94,0.7,0.86,0.79,0.95,0.95,0.93,0.62,0.8,0.85,0.75,0.61,1.06,0.72,0.49
wxcode.csv,0.77,1.02,0.44,0.58,0.76,0.7,0.72,0.94,1.0,0.6,0.89,0.65,0.77,0.36,0.92,0.9,0.18,1.1
xuggle.csv,0.55,0.63,0.49,0.34,0.63,0.59,0.54,0.85,0.43,0.42,0.89,0.53,0.66,0.98,0.5,0.72,0.29,0.53
