,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,198.0,358.0,99.0,442.5,24394.5,1057.0,581.5
k3d.csv,89.5,161.0,285.5,0.0,1019.0,245.5,1840.0
massiv.csv,0.0,0.0,99.0,758.5,461.5,5128.0,581.5
net-snmp.csv,99.0,904.0,99.0,1425.0,11080.5,7061.5,482.5
patterntesting.csv,99.0,904.0,99.0,428.5,22640.0,6384.5,581.5
t-2.csv,294.0,521.0,99.0,166.0,11895.5,260.5,187.5
xreal.csv,75.5,623.5,905.0,729.5,5084.0,2117.0,193.0
