,f1,g,recall,precision,pf,wins
bdbbasic.csv,0.315,0.24000000000000002,0.20500000000000002,0.685,0.095,1
critterding.csv,0.52,0.555,0.6950000000000001,0.45999999999999996,0.595,2
enlightenment.csv,0.61,0.085,0.985,0.535,0.98,0
exordium.csv,0.52,0.51,0.525,0.55,0.165,5
google-caja.csv,0.6,0.63,0.735,0.53,0.37,8
itext.csv,0.5549999999999999,0.615,0.735,0.575,0.41000000000000003,6
lockss.csv,0.475,0.46499999999999997,0.41500000000000004,0.8200000000000001,0.07500000000000001,7
modplug.csv,0.585,0.615,0.775,0.45999999999999996,0.65,3
reactos-mirror.csv,0.62,0.595,0.7050000000000001,0.63,0.38,9
yafdotnet.csv,0.47,0.535,0.545,0.645,0.28,4
