,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,8.0,6.0,4.0,0.0,0.0,117.0
foursquared.csv,0.0,2.0,70.0,0.0,71.0,117.0
ifmo-game-1.csv,3.0,74.0,12.0,0.0,19.0,117.0
micomt.csv,3.0,7.0,19.0,2.0,1.0,65.0
voms.csv,2.0,1.0,22.0,0.0,1.0,62.0
