,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.33,1.0,0.12,0.08,0.0
foursquared.csv,0.29,0.11,0.0,0.83,0.0,0.0
ifmo-game-1.csv,0.86,0.0,0.33,0.38,0.23,0.0
micomt.csv,0.57,0.33,0.67,1.0,0.85,1.0
voms.csv,0.57,1.0,1.0,0.79,0.46,1.0
