,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.17,0.38,0.98,0.15,0.1,0.0
foursquared.csv,0.34,0.13,0.0,0.82,0.0,0.0
ifmo-game-1.csv,0.82,0.0,0.37,0.42,0.26,0.0
micomt.csv,0.56,0.36,0.58,0.17,0.84,0.66
voms.csv,0.58,0.94,0.41,0.78,0.51,0.68
