,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.71,0.59,0.53,0.42
jajuk.csv,0.38,0.37,0.33,0.29
vapor.csv,0.4,0.5,0.59,0.4
zorannt.csv,0.5,0.52,0.51,0.68
