,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
boost-sandbox.csv,0.6,0.67,0.72,0.54,0.12,0.47,0.15,0.68,1.0,0.84,0.63,0.06,0.25,0.23,0.45,0.27,0.71,0.46
bscwweasel.csv,1.0,0.38,0.5,1.0,1.0,0.69,0.29,0.86,1.0,0.78,0.6,0.33,0.38,0.24,0.0,0.56,1.0,0.74
capcode.csv,0.41,0.33,0.43,0.36,0.35,0.5,1.0,0.63,0.7,0.64,0.57,0.14,0.15,0.15,0.58,0.18,0.73,0.55
dspace-gsoc.csv,0.57,0.47,0.57,0.47,0.27,0.27,0.13,0.87,0.67,0.8,1.0,0.05,0.28,0.12,0.22,0.34,0.73,0.33
emite.csv,0.86,0.53,0.71,0.88,0.11,0.42,0.17,0.67,0.72,0.85,0.55,0.09,0.26,0.22,1.0,0.35,0.65,0.4
fbmanager.csv,0.57,0.36,0.74,1.0,0.18,0.48,0.16,0.72,0.74,0.78,0.63,0.08,0.41,0.2,0.68,0.33,0.75,0.31
freenet.csv,0.51,0.36,0.65,0.6,0.15,0.39,0.15,1.0,0.66,0.81,0.61,0.05,0.28,0.16,0.44,0.24,0.69,0.32
geogebra.csv,0.5,1.0,0.59,0.47,0.1,0.24,0.13,0.63,0.69,0.87,0.62,0.04,0.57,0.32,0.38,0.98,0.67,0.28
megameknet.csv,0.48,0.67,0.65,0.67,0.17,0.4,0.09,0.76,0.68,0.79,0.69,0.04,0.97,0.18,0.24,0.3,0.94,0.44
ondex.csv,0.51,0.5,0.67,0.43,0.1,0.31,0.09,0.65,0.77,0.88,0.67,0.02,0.64,0.97,0.39,0.2,0.82,0.26
onotoa.csv,0.5,0.32,0.67,0.55,0.11,0.32,0.12,0.68,0.75,1.0,0.62,0.03,0.19,0.23,0.39,0.19,0.76,0.27
paintown.csv,1.0,0.71,0.67,0.7,0.16,0.38,0.16,0.72,0.76,0.79,0.71,0.08,0.36,0.2,0.56,0.38,0.78,0.42
powerfolder.csv,1.0,0.67,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.33,1.0,0.5,0.0,0.0,0.57,1.0,0.0
retromenu.csv,0.5,0.78,0.91,0.56,0.5,1.0,0.19,0.77,0.78,0.72,0.75,0.11,0.58,0.22,0.6,0.48,0.74,0.71
smbopensoft.csv,0.45,0.98,0.73,0.43,0.11,0.29,0.0,0.6,0.68,0.76,0.68,0.05,0.22,0.19,0.4,0.13,0.68,0.36
triplea.csv,0.57,0.46,1.0,0.62,0.16,0.43,0.13,0.71,0.76,0.8,0.74,0.07,0.38,0.21,0.42,0.34,0.67,0.36
tweetsharp.csv,0.47,0.47,0.58,0.65,0.12,0.45,0.2,0.65,0.75,0.77,0.77,0.05,0.28,0.19,0.45,0.23,1.0,0.32
xamj.csv,0.47,0.74,0.64,0.52,0.09,0.38,0.16,0.65,0.75,0.86,0.64,0.06,0.24,0.21,0.42,0.21,0.75,1.0
