,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
boost-sandbox.csv,0.0,2.0,1.0,1.0,31.0,8.0,0.0,2.0,0.0,0.0,1.0,45.0,6.0,2.0,1.0,4.0,0.0,4.0
bscwweasel.csv,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,12.0,2.0,70.0,0.0,0.0,0.0
capcode.csv,0.0,2.0,1.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,2.0,1.0,18.0,0.0,1.0
dspace-gsoc.csv,1.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,57.0,2.0,14.0,3.0,14.0,0.0,11.0
emite.csv,1.0,6.0,1.0,1.0,13.0,3.0,5.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,5.0,1.0,12.0
fbmanager.csv,9.0,2.0,0.0,0.0,11.0,7.0,6.0,3.0,1.0,1.0,0.0,19.0,1.0,2.0,0.0,1.0,1.0,19.0
freenet.csv,2.0,2.0,2.0,2.0,33.0,11.0,0.0,0.0,0.0,0.0,1.0,64.0,3.0,4.0,2.0,8.0,0.0,0.0
geogebra.csv,2.0,0.0,2.0,3.0,49.0,13.0,0.0,2.0,0.0,0.0,0.0,89.0,2.0,0.0,3.0,0.0,0.0,0.0
megameknet.csv,6.0,2.0,1.0,0.0,16.0,7.0,15.0,2.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,7.0,0.0,2.0
ondex.csv,0.0,1.0,2.0,0.0,35.0,8.0,18.0,2.0,0.0,0.0,1.0,28.0,5.0,0.0,3.0,8.0,0.0,0.0
onotoa.csv,2.0,1.0,1.0,1.0,43.0,16.0,0.0,2.0,2.0,0.0,1.0,101.0,5.0,2.0,2.0,9.0,0.0,0.0
paintown.csv,0.0,3.0,1.0,3.0,16.0,17.0,11.0,1.0,0.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,2.0,0.0
powerfolder.csv,0.0,0.0,0.0,64.0,1.0,0.0,82.0,0.0,0.0,89.0,0.0,0.0,3.0,195.0,70.0,0.0,0.0,338.0
retromenu.csv,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,12.0,0.0,2.0,0.0,4.0
smbopensoft.csv,1.0,0.0,2.0,1.0,27.0,3.0,82.0,6.0,1.0,0.0,1.0,38.0,4.0,11.0,4.0,9.0,0.0,2.0
triplea.csv,5.0,1.0,0.0,2.0,22.0,10.0,16.0,1.0,0.0,0.0,1.0,35.0,6.0,1.0,4.0,0.0,0.0,9.0
tweetsharp.csv,2.0,2.0,2.0,0.0,45.0,2.0,0.0,2.0,2.0,0.0,0.0,79.0,4.0,2.0,3.0,2.0,0.0,0.0
xamj.csv,3.0,1.0,2.0,1.0,41.0,13.0,0.0,2.0,2.0,0.0,1.0,42.0,5.0,1.0,2.0,9.0,0.0,0.0
