,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.8,0.96,0.49,0.94,1.0,1.0,0.74,0.39
jicarilla.csv,0.02,0.0,0.24,0.0,0.0,0.03,0.04,0.61
optalgtoolkit.csv,0.59,0.54,0.89,0.58,0.31,0.26,0.74,0.83
ossim.csv,0.39,0.19,0.32,0.26,0.04,0.35,0.7,0.89
projectts.csv,0.8,0.86,0.24,0.58,0.99,0.77,0.52,0.39
sabbu.csv,0.2,0.54,0.22,0.44,0.54,0.16,0.44,0.11
vxl.csv,0.24,0.32,0.22,0.37,0.62,0.61,0.19,0.06
zact.csv,0.65,0.09,0.24,0.3,0.27,0.0,0.59,0.33
