,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.37,0.33,0.43,0.69,0.67,0.95,0.51,0.0
fceugc.csv,0.32,0.23,0.56,0.78,0.68,0.81,0.48,0.89
ftm.csv,0.23,0.73,0.5,0.82,0.81,0.87,0.65,0.86
google-gears.csv,0.31,0.52,0.31,0.74,0.7,0.87,0.46,0.42
jaolt.csv,0.13,0.41,0.43,0.81,0.69,0.87,0.52,0.45
jcache.csv,0.29,0.48,0.38,0.76,0.66,0.74,0.43,0.84
kmess.csv,0.0,0.33,0.39,0.8,0.72,0.9,0.54,0.71
xmemcached.csv,0.25,0.59,0.29,0.74,0.59,0.76,0.37,0.44
