,f1,g,recall,precision,pf,wins
acdk.csv,0.38,0.39,0.35,0.65,0.14,6
amygdala.csv,0.42,0.43,0.52,0.49,0.4,5
awemud.csv,0.54,0.54,0.58,0.55,0.28,14
bullet.csv,0.35,0.4,0.41,0.58,0.39,4
customwars.csv,0.46,0.48,0.45,0.67,0.2,11
dvd-create.csv,0.55,0.57,0.69,0.53,0.66,7
gbif-indexingtoolkit.csv,0.28,0.29,0.25,0.35,0.21,1
go.csv,0.57,0.63,0.73,0.49,0.53,12
growl-for-windows.csv,0.27,0.22,0.38,0.42,0.11,2
kwave.csv,0.56,0.55,0.87,0.45,0.72,9
libarchive.csv,0.6,0.62,0.75,0.6,0.48,16
linux-ntfs.csv,0.55,0.54,0.64,0.54,0.51,10
lsb.csv,0.58,0.5,0.66,0.56,0.4,13
mpgravity.csv,0.63,0.47,0.92,0.48,0.8,8
qcad2.csv,0.57,0.57,0.63,0.55,0.31,15
qtwin.csv,0.14,0.1,0.08,0.29,0.07,0
roller.csv,0.58,0.4,0.82,0.42,0.87,3
