,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,linux-ntfs.csv,growl-for-windows.csv,libarchive.csv
acdk.csv,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,285.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
amygdala.csv,0.0,0.0,2.0,8.0,0.0,0.0,2.0,2.0,911.0,2.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0
awemud.csv,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,166.0,52.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0
bullet.csv,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,2488.0,52.0,18.0,2.0,27.0,7.0,1.0,3.0,3.0
customwars.csv,0.0,0.0,7.0,0.0,0.0,2.0,2.0,8.0,98.0,52.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0
dvd-create.csv,2.0,3.0,7.0,1.0,0.0,0.0,4.0,5.0,892.0,0.0,22.0,0.0,1.0,4.0,0.0,0.0,5.0
gbif-indexingtoolkit.csv,1.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1115.0,52.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0
go.csv,1.0,0.0,1.0,1.0,0.0,0.0,15.0,3.0,842.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,5.0
growl-for-windows.csv,0.0,123.0,0.0,181.0,1.0,1.0,12.0,1.0,2488.0,52.0,0.0,0.0,367.0,0.0,2.0,0.0,0.0
kwave.csv,1.0,4.0,0.0,1.0,0.0,4.0,8.0,4.0,1199.0,52.0,11.0,3.0,71.0,0.0,0.0,4.0,6.0
libarchive.csv,2.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,693.0,4.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0
linux-ntfs.csv,2.0,2.0,1.0,0.0,1.0,0.0,7.0,3.0,2488.0,16.0,12.0,2.0,37.0,6.0,0.0,1.0,2.0
lsb.csv,1.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,271.0,52.0,1.0,6.0,3.0,0.0,0.0,0.0,5.0
mpgravity.csv,2.0,0.0,3.0,1.0,0.0,0.0,6.0,2.0,2488.0,0.0,1.0,2.0,367.0,0.0,0.0,0.0,5.0
qcad2.csv,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,277.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0
qtwin.csv,2.0,123.0,71.0,181.0,91.0,2.0,0.0,5.0,29.0,5.0,1.0,1.0,2.0,0.0,3.0,1.0,116.0
roller.csv,1.0,0.0,0.0,1.0,0.0,2.0,11.0,1.0,1639.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0
