,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.7,0.08,0.44,0.06,0.41,0.0,0.0,0.24,0.43,0.52,0.18,0.67,0.6,0.11,0.25,0.35,0.86,0.23
exl.csv,0.45,0.18,0.58,0.05,0.44,0.33,0.05,0.36,0.49,0.52,0.1,0.18,0.57,0.13,0.25,0.42,1.0,0.03
ildjit.csv,0.64,0.06,0.0,0.04,0.3,0.22,0.0,0.56,0.42,0.0,0.18,0.33,0.21,0.0,0.25,0.25,0.8,0.0
konversation.csv,0.8,0.31,0.78,0.1,0.64,0.36,0.04,0.08,0.41,0.39,0.57,0.1,0.76,0.24,0.16,0.49,0.83,0.07
ltp.csv,0.8,0.09,0.59,0.05,0.48,0.27,0.0,0.1,0.29,0.56,0.38,0.02,0.62,0.4,0.12,0.37,0.61,0.03
mcmc-jags.csv,0.7,0.17,0.6,0.05,0.56,0.52,0.03,0.25,0.53,0.57,0.4,0.11,0.66,0.33,0.14,0.49,0.82,0.03
micomt.csv,0.74,0.16,0.62,0.05,0.48,0.59,0.02,0.14,0.46,0.56,0.4,0.09,0.68,0.48,0.15,0.48,0.78,0.03
migen.csv,0.77,0.29,0.76,0.07,0.64,1.0,0.17,0.14,0.6,0.4,0.66,0.11,0.86,0.38,0.18,0.71,0.85,0.03
moviesandbox.csv,0.79,0.21,0.71,0.11,0.61,0.75,0.07,0.12,0.48,0.38,0.59,0.06,0.79,0.38,0.16,0.51,0.85,0.03
nebuladevice.csv,0.0,0.09,0.51,0.0,0.44,0.26,0.03,0.12,0.25,0.45,0.19,0.04,0.65,0.19,0.44,0.39,0.81,0.02
opengs.csv,0.5,0.33,0.63,0.05,0.38,0.83,0.06,0.16,0.65,0.67,0.62,0.07,0.74,0.5,0.19,0.75,0.94,0.05
openxava.csv,0.58,0.3,0.63,0.04,0.4,0.31,0.05,0.16,0.52,0.54,0.06,0.21,0.57,0.1,0.24,0.54,1.0,0.04
passwordsafe.csv,0.69,0.23,0.66,0.05,0.66,0.57,0.04,0.16,0.62,0.69,0.56,0.09,0.71,0.38,0.15,0.66,0.8,0.04
phonon-vlc-mplayer.csv,0.69,0.21,0.64,0.05,0.57,1.0,0.04,0.13,0.51,0.64,0.62,0.1,0.77,0.67,0.17,0.62,0.81,0.04
sepgsql.csv,0.76,0.33,0.68,0.12,0.63,0.67,0.12,0.19,0.48,0.7,0.73,0.18,0.85,0.36,0.33,0.74,0.86,0.05
tcl.csv,0.71,0.02,0.46,0.0,0.29,0.22,0.0,0.3,0.42,0.66,0.14,0.06,0.4,0.0,0.17,0.28,0.68,0.02
unflobtactical.csv,0.81,0.19,0.64,0.12,0.42,0.45,0.03,0.18,0.43,0.7,0.57,0.06,0.76,0.55,0.11,0.55,0.82,0.03
